0	1.96654	0	1.0904
1E-5	2.45372	1E-5	0.0777467
2E-5	2.4827	2E-5	0.278346
3E-5	2.44663	3E-5	1.02729
4E-5	2.38481	4E-5	1.80072
5E-5	2.3349	5E-5	2.32621
6E-5	2.30721	6E-5	2.54806
7E-5	2.30109	7E-5	2.53647
8E-5	2.30753	8E-5	2.41347
9E-5	2.31687	9E-5	2.28113
1E-4	2.32717	1E-4	2.19
0.00011	2.332	0.00011	2.15104
0.00012	2.33136	0.00012	2.15265
0.00013	2.33394	0.00013	2.17101
0.00014	2.33136	0.00014	2.19
0.00015	2.32975	0.00015	2.20643
0.00016	2.32685	0.00016	2.21351
0.00017	2.32878	0.00017	2.21319
0.00018	2.32911	0.00018	2.21029
0.00019	2.32653	0.00019	2.20739
0.0002	2.32911	0.0002	2.20514
0.00021	2.3275	0.00021	2.20385
0.00022	2.32943	0.00022	2.20192
0.00023	2.32878	0.00023	2.20256
0.00024	2.32943	0.00024	2.20449
0.00025	2.32878	0.00025	2.20385
0.00026	2.32943	0.00026	2.20836
0.00027	2.32911	0.00027	2.20578
0.00028	2.32878	0.00028	2.20643
0.00029	2.32943	0.00029	2.20578
0.0003	2.33007	0.0003	2.20514
0.00031	2.32943	0.00031	2.20514
0.00032	2.32846	0.00032	2.20675
0.00033	2.33136	0.00033	2.20739
0.00034	2.32975	0.00034	2.20449
0.00035	2.32685	0.00035	2.20707
0.00036	2.33136	0.00036	2.20707
0.00037	2.32878	0.00037	2.20417
0.00038	2.32814	0.00038	2.2061
0.00039	2.32911	0.00039	2.20578
0.0004	2.32943	0.0004	2.20643
0.00041	2.32911	0.00041	2.20449
0.00042	2.32975	0.00042	2.20643
0.00043	2.32975	0.00043	2.20449
0.00044	2.32846	0.00044	2.20449
0.00045	2.32717	0.00045	2.20707
0.00046	2.33072	0.00046	2.20449
0.00047	2.32846	0.00047	2.20578
0.00048	2.32846	0.00048	2.20707
0.00049	2.33072	0.00049	2.20675
0.0005	2.33007	0.0005	2.20771
0.00051	2.33168	0.00051	2.20739
0.00052	2.32975	0.00052	2.2061
0.00053	2.32878	0.00053	2.20385
0.00054	2.32814	0.00054	2.20804
0.00055	2.33136	0.00055	2.20482
0.00056	2.32975	0.00056	2.20739
0.00057	2.32911	0.00057	2.2061
0.00058	2.33104	0.00058	2.20771
0.00059	2.32878	0.00059	2.2061
0.0006	2.32814	0.0006	2.20578
0.00061	2.32621	0.00061	2.20449
0.00062	2.33039	0.00062	2.20514
0.00063	2.32878	0.00063	2.20321
0.00064	2.33039	0.00064	2.20482
0.00065	2.32846	0.00065	2.20707
0.00066	2.32878	0.00066	2.2061
0.00067	2.32685	0.00067	2.20482
0.00068	2.33136	0.00068	2.20771
0.00069	2.32975	0.00069	2.20417
0.0007	2.33104	0.0007	2.20578
0.00071	2.32589	0.00071	2.20578
0.00072	2.33007	0.00072	2.20578
0.00073	2.32975	0.00073	2.20385
0.00074	2.33104	0.00074	2.20578
0.00075	2.32717	0.00075	2.2061
0.00076	2.32589	0.00076	2.20449
0.00077	2.33007	0.00077	2.20449
0.00078	2.332	0.00078	2.20643
0.00079	2.32943	0.00079	2.20514
0.0008	2.33136	0.0008	2.20643
0.00081	2.32911	0.00081	2.20449
0.00082	2.32943	0.00082	2.20675
0.00083	2.32975	0.00083	2.20804
