0	-0.121817	0	-0.00444699
2E-6	-0.600471	2E-6	0.0364472
4E-6	-0.700292	4E-6	0.0441752
6E-6	-0.718807	6E-6	0.0449803
8E-6	-0.717197	8E-6	0.0440142
1E-5	-0.709469	1E-5	0.0420822
1.2E-5	-0.701258	1.2E-5	0.0399892
1.4E-5	-0.692886	1.4E-5	0.0387012
1.6E-5	-0.684353	1.6E-5	0.0367692
1.8E-5	-0.675176	1.8E-5	0.0345152
2E-5	-0.666965	2E-5	0.0332272
2.2E-5	-0.659398	2.2E-5	0.0317782
2.4E-5	-0.650704	2.4E-5	0.0301682
2.6E-5	-0.643298	2.6E-5	0.0287192
2.8E-5	-0.634765	2.8E-5	0.0269482
3E-5	-0.627681	3E-5	0.0254992
3.2E-5	-0.620274	3.2E-5	0.0238891
3.4E-5	-0.612063	3.4E-5	0.0224401
3.6E-5	-0.605623	3.6E-5	0.0209911
3.8E-5	-0.597573	3.8E-5	0.0197031
4E-5	-0.591777	4E-5	0.0185761
4.2E-5	-0.585015	4.2E-5	0.0171271
4.4E-5	-0.57938	4.4E-5	0.0156781
4.6E-5	-0.570847	4.6E-5	0.0143901
4.8E-5	-0.565373	4.8E-5	0.0131021
5E-5	-0.559255	5E-5	0.0121361
5.2E-5	-0.552332	5.2E-5	0.0103651
5.4E-5	-0.545731	5.4E-5	0.00923807
5.6E-5	-0.540901	5.6E-5	0.00811107
5.8E-5	-0.5343	5.8E-5	0.00714506
6E-5	-0.527538	6E-5	0.00617906
6.2E-5	-0.522869	6.2E-5	0.00521305
6.4E-5	-0.517073	6.4E-5	0.00376405
6.6E-5	-0.510955	6.6E-5	0.00263704
6.8E-5	-0.506125	6.8E-5	0.00167104
7E-5	-0.502261	7E-5	0.000705032
7.2E-5	-0.495982	7.2E-5	0.000222029
7.4E-5	-0.490991	7.4E-5	-0.00106598
7.6E-5	-0.486644	7.6E-5	-0.00219298
7.8E-5	-0.482458	7.8E-5	-0.00299799
8E-5	-0.476984	8E-5	-0.00412499
8.2E-5	-0.472637	8.2E-5	-0.005413
8.4E-5	-0.467485	8.4E-5	-0.005735
8.6E-5	-0.463299	8.6E-5	-0.00654
8.8E-5	-0.459113	8.8E-5	-0.00734501
9E-5	-0.454927	9E-5	-0.00847201
9.2E-5	-0.449936	9.2E-5	-0.00911602
9.4E-5	-0.446716	9.4E-5	-0.00992102
9.6E-5	-0.442369	9.6E-5	-0.010726
9.8E-5	-0.438183	9.8E-5	-0.01137
