1000.06	-0.71608
1000.06	-0.726202
1000.07	-0.675063
1000.06	-0.754242
1000.05	-0.707136
1000.07	-0.696261
1000.06	-0.705765
1000.06	-0.669945
1000.07	-0.732404
1000.06	-0.738995
1000.06	-0.664816
1000.06	-0.763381
1000.08	-0.743198
1000.06	-0.671252
1000.07	-0.752049
1000.06	-0.709892
1000.06	-0.745382
1000.07	-0.736931
1000.06	-0.739292
1000.07	-0.704934
1000.05	-0.735493
1000.07	-0.765378
1000.07	-0.780061
1000.06	-0.717242
1000.06	-0.705917
1000.06	-0.731682
1000.07	-0.753282
1000.07	-0.728124
1000.06	-0.731006
1000.06	-0.764143
1000.06	-0.663903
1000.07	-0.700527
1000.06	-0.686993
1000.06	-0.669287
1000.05	-0.717456
1000.05	-0.728492
1000.08	-0.709267
1000.07	-0.694986
1000.06	-0.731858
1000.06	-0.677367
1000.05	-0.658309
1000.06	-0.730523
1000.07	-0.74213
1000.06	-0.719855
1000.06	-0.766652
1000.07	-0.72983
1000.06	-0.762593
1000.06	-0.731205
1000.07	-0.757236
1000.06	-0.753888
1000.06	-0.673066
1000.06	-0.762574
1000.08	-0.734261
1000.06	-0.729185
1000.06	-0.742846
1000.07	-0.745791
1000.06	-0.672481
1000.06	-0.751126
1000.05	-0.748473
1000.06	-0.676761
1000.06	-0.687763
1000.06	-0.677907
1000.06	-0.685961
1000.06	-0.68974
1000.07	-0.71392
1000.05	-0.731877
1000.06	-0.708678
1000.07	-0.73822
1000.06	-0.668694
1000.06	-0.751245
1000.07	-0.727819
1000.07	-0.742552
1000.08	-0.758554
1000.07	-0.694394
1000.06	-0.726691
1000.07	-0.70982
1000.06	-0.746759
1000.06	-0.75647
1000.06	-0.687991
1000.07	-0.716248
1000.06	-0.735951
1000.07	-0.729553
1000.07	-0.693038
1000.06	-0.747155
1000.06	-0.660558
1000.07	-0.728834
1000.07	-0.726212
1000.07	-0.675768
1000.07	-0.755203
1000.06	-0.70161
1000.06	-0.687003
1000.07	-0.727181
1000.06	-0.664357
1000.05	-0.7295
1000.07	-0.684298
1000.06	-0.74876
1000.07	-0.691692
1000.08	-0.74496
1000.06	-0.687614
1000.07	-0.734201
1000.08	-0.714811
1000.08	-0.77591
1000.06	-0.721041
1000.07	-0.760151
1000.07	-0.719092
1000.07	-0.707408
1000.06	-0.756011
1000.08	-0.744789
1000.06	-0.7045
1000.06	-0.741764
1000.06	-0.699235
1000.06	-0.753548
1000.06	-0.745486
1000.06	-0.75482
1000.07	-0.760302
1000.06	-0.669053
1000.06	-0.69131
1000.06	-0.746509
1000.08	-0.731583
1000.06	-0.741536
1000.08	-0.725067
1000.07	-0.716956
1000.06	-0.747309
1000.07	-0.682487
1000.06	-0.758245
1000.07	-0.68455
1000.07	-0.735944
1000.06	-0.683582
1000.06	-0.721613
1000.07	-0.679562
1000.07	-0.76667
1000.07	-0.73278
1000.07	-0.755752
1000.07	-0.774768
1000.07	-0.734063
1000.08	-0.766064
1000.07	-0.735873
1000.06	-0.704638
1000.05	-0.702134
1000.06	-0.718347
1000.06	-0.677118
1000.07	-0.733147
1000.07	-0.715167
1000.05	-0.651708
1000.08	-0.777433
1000.07	-0.766631
1000.07	-0.679124
1000.06	-0.74179
1000.06	-0.740954
1000.06	-0.750879
1000.06	-0.741923
1000.06	-0.746187
1000.06	-0.69351
1000.07	-0.673419
1000.06	-0.728906
1000.06	-0.737481
1000.07	-0.726223
1000.06	-0.718077
1000.06	-0.756727
1000.06	-0.692399
1000.07	-0.730507
1000.08	-0.727683
1000.06	-0.714091
1000.07	-0.762358
