1199.93	180.8
1199.89	180.8
1299.96	-179.199
1299.95	-179.2
1299.96	-179.193
1399.94	-179.187
1399.95	-179.17
1399.94	-179.185
1399.97	-179.195
1499.97	-179.461
1499.96	-179.16
1499.97	-179.13
1599.99	180.829
1600	180.821
1599.99	180.813
1600	180.846
1700.04	180.812
1700.03	180.818
1700.04	180.846
1800.03	-179.151
1800.03	-179.145
1800.03	-179.161
1900.04	-179.144
1900.07	-179.164
1900.06	-179.413
1900.06	-179.183
1999.89	-179.434
1999.89	-179.41
1999.87	-179.168
2099.95	180.578
2099.94	180.836
2099.92	180.858
2199.94	180.858
2199.93	180.581
2199.94	180.814
2199.95	180.836
2299.97	-179.142
2299.98	-179.16
2299.97	-179.096
2400.01	-179.395
2399.97	-179.092
2399.99	-179.376
2500.01	180.875
2500	180.918
2500.03	180.858
2500.02	180.861
2600.04	180.913
2600	180.634
2600.06	180.863
2700.06	180.883
2700.06	180.863
2700.07	180.942
2799.89	-179.325
2799.89	-179.09
2799.9	-179.091
2799.9	-179.134
2899.91	-179.313
2899.92	-179.33
2899.91	-179.03
2999.94	-179.14
2999.95	-179.029
2999.93	-179.311
3099.95	180.901
3099.97	180.659
3099.98	180.93
3099.94	180.682
3199.98	180.674
3199.99	180.698
3199.98	180.873
3300.02	-179.091
3299.99	-179.295
3300.01	-179.302
3400.04	-179.063
3400.06	-179.113
3400.04	-179.056
3400.01	-179.286
3499.88	-179.056
3499.89	-179.315
3499.87	-179.061
3599.89	180.947
3599.9	180.967
3599.9	180.699
3699.92	180.696
3699.92	180.711
3699.92	180.95
3699.92	180.745
3799.96	-179.073
3799.93	-179.045
3799.93	-179.281
3899.94	-179.065
3899.96	-179.316
3899.94	-179.221
3999.98	-179.117
3999.98	-179.039
3999.98	-179.036
4000.01	180.747
4100.01	180.974
4100	180.767
4100	180.77
4200.03	180.749
4200.03	180.985
4200.03	180.956
4299.87	-178.96
4299.86	-179.016
4299.86	-178.944
4299.88	-179.296
4399.88	-178.987
4399.89	-179.01
4399.91	-179.232
4499.91	-179.194
4499.92	-178.985
4499.91	-178.968
4599.91	180.779
4599.92	181.011
4599.93	181.006
4599.92	180.742
4699.96	180.978
4699.96	180.764
4699.96	180.746
4799.98	-179.014
4800.01	-179.016
4799.96	-178.936
4900	-178.994
4899.99	-178.955
4900.01	-178.972
4900.02	-179.216
5000.04	180.794
5000.03	180.855
5000.02	181.016
5099.86	181.033
5099.85	180.982
5099.86	181.012
5199.88	181.09
5199.88	180.882
5199.9	181.044
5199.88	180.84
5299.92	-179.022
5299.92	-178.944
5299.91	-179.069
5399.92	-179.162
5399.95	-178.972
5399.93	-179.028
5499.97	-179.179
5499.96	-179.14
